  3.3000e-08,  1.8750e-03, -2.0498e-02,  1.0431e-03
  3.4000e-08,  9.7613e-04, -2.0474e-02,  1.1073e-03
  3.5000e-08,  8.5848e-05, -2.0359e-02,  1.1734e-03
  3.6000e-08, -7.8726e-04, -2.0155e-02,  1.2414e-03
  3.7000e-08, -1.6347e-03, -1.9864e-02,  1.3113e-03
  3.8000e-08, -2.4483e-03, -1.9489e-02,  1.3832e-03
  3.9000e-08, -3.2202e-03, -1.9033e-02,  1.4569e-03
  4.0000e-08, -3.9427e-03, -1.8500e-02,  1.5326e-03
  4.1000e-08, -4.6088e-03, -1.7896e-02,  1.6102e-03
  4.2000e-08, -5.2119e-03, -1.7226e-02,  1.6897e-03
  4.3000e-08, -5.7461e-03, -1.6497e-02,  1.7711e-03
  4.4000e-08, -6.2060e-03, -1.5716e-02,  1.8545e-03
  4.5000e-08, -6.5869e-03, -1.4889e-02,  1.9397e-03
  4.6000e-08, -6.8849e-03, -1.4026e-02,  2.0269e-03
  4.7000e-08, -7.0967e-03, -1.3133e-02,  2.1160e-03
  4.8000e-08, -7.2200e-03, -1.2219e-02,  2.2070e-03
  4.9000e-08, -7.2532e-03, -1.1293e-02,  2.2999e-03
  5.0000e-08, -7.1956e-03, -1.0363e-02,  2.3947e-03
  5.1000e-08, -7.0471e-03, -9.4380e-03,  2.4915e-03
  5.2000e-08, -6.8087e-03, -8.5270e-03,  2.5901e-03
  5.3000e-08, -6.4821e-03, -7.6383e-03,  2.6907e-03
  5.4000e-08, -6.0699e-03, -6.7803e-03,  2.7932e-03
  5.5000e-08, -5.5754e-03, -5.9608e-03,  2.8976e-03
  5.6000e-08, -5.0026e-03, -5.1878e-03,  3.0039e-03
  5.7000e-08, -4.3564e-03, -4.4684e-03,  3.1122e-03
  5.8000e-08, -3.6422e-03, -3.8094e-03,  3.2223e-03
  5.9000e-08, -2.8661e-03, -3.2170e-03,  3.3344e-03
  6.0000e-08, -2.0348e-03, -2.6969e-03,  3.4484e-03
  6.1000e-08, -1.1553e-03, -2.2540e-03,  3.5643e-03
  6.2000e-08, -2.3546e-04, -1.8926e-03,  3.6821e-03
  6.3000e-08,  7.1692e-04, -1.6161e-03,  3.8018e-03
  6.4000e-08,  1.6935e-03, -1.4272e-03,  3.9235e-03
  6.5000e-08,  2.6859e-03, -1.3280e-03,  4.0471e-03
  6.6000e-08,  3.6853e-03, -1.3194e-03,  4.1725e-03
  6.7000e-08,  4.6831e-03, -1.4017e-03,  4.2999e-03
  6.8000e-08,  5.6706e-03, -1.5744e-03,  4.4293e-03
  6.9000e-08,  6.6391e-03, -1.8361e-03,  4.5605e-03
  7.0000e-08,  7.5804e-03, -2.1845e-03,  4.6936e-03
  7.1000e-08,  8.4862e-03, -2.6167e-03,  4.8287e-03
  7.2000e-08,  9.3486e-03, -3.1288e-03,  4.9657e-03
  7.3000e-08,  1.0160e-02, -3.7164e-03,  5.1046e-03
  7.4000e-08,  1.0914e-02, -4.3742e-03,  5.2454e-03
  7.5000e-08,  1.1604e-02, -5.0963e-03,  5.3881e-03
  7.6000e-08,  1.2223e-02, -5.8765e-03,  5.5327e-03
  7.7000e-08,  1.2767e-02, -6.7076e-03,  5.6793e-03
  7.8000e-08,  1.3232e-02, -7.5823e-03,  5.8278e-03
  7.9000e-08,  1.3613e-02, -8.4927e-03,  5.9781e-03
  8.0000e-08,  1.3907e-02, -9.4307e-03,  6.1305e-03
  8.1000e-08,  1.4112e-02, -1.0388e-02,  6.2847e-03
  8.2000e-08,  1.4227e-02, -1.1355e-02,  6.4408e-03
  8.3000e-08,  1.4251e-02, -1.2325e-02,  6.5989e-03
  8.4000e-08,  1.4184e-02, -1.3288e-02,  6.7588e-03
  8.5000e-08,  1.4027e-02, -1.4235e-02,  6.9207e-03
  8.6000e-08,  1.3783e-02, -1.5158e-02,  7.0845e-03
  8.7000e-08,  1.3454e-02, -1.6049e-02,  7.2502e-03
  8.8000e-08,  1.3043e-02, -1.6899e-02,  7.4178e-03
  8.9000e-08,  1.2555e-02, -1.7702e-02,  7.5874e-03
  9.0000e-08,  1.1995e-02, -1.8450e-02,  7.7589e-03
  9.1000e-08,  1.1367e-02, -1.9136e-02,  7.9322e-03
  9.2000e-08,  1.0680e-02, -1.9754e-02,  8.1075e-03
  9.3000e-08,  9.9378e-03, -2.0299e-02,  8.2847e-03
  9.4000e-08,  9.1496e-03, -2.0765e-02,  8.4639e-03
  9.5000e-08,  8.3225e-03, -2.1150e-02,  8.6449e-03
  9.6000e-08,  7.4645e-03, -2.1449e-02,  8.8279e-03
  9.7000e-08,  6.5840e-03, -2.1660e-02,  9.0127e-03
  9.8000e-08,  5.6895e-03, -2.1781e-02,  9.1995e-03
  9.9000e-08,  4.7898e-03, -2.1811e-02,  9.3882e-03
  1.0000e-07,  3.8933e-03, -2.1750e-02,  9.5788e-03
  1.0100e-07,  3.0090e-03, -2.1599e-02,  9.7714e-03
  1.0200e-07,  2.1453e-03, -2.1360e-02,  9.9658e-03
  1.0300e-07,  1.3106e-03, -2.1034e-02,  1.0162e-02
  1.0400e-07,  5.1296e-04, -2.0625e-02,  1.0360e-02
  1.0500e-07, -2.3976e-04, -2.0137e-02,  1.0561e-02
  1.0600e-07, -9.4022e-04, -1.9575e-02,  1.0763e-02
  1.0700e-07, -1.5816e-03, -1.8944e-02,  1.0967e-02
  1.0800e-07, -2.1574e-03, -1.8249e-02,  1.1173e-02
  1.0900e-07, -2.6621e-03, -1.7498e-02,  1.1381e-02
  1.1000e-07, -3.0905e-03, -1.6698e-02,  1.1590e-02
  1.1100e-07, -3.4382e-03, -1.5855e-02,  1.1802e-02
  1.1200e-07, -3.7016e-03, -1.4979e-02,  1.2016e-02
  1.1300e-07, -3.8778e-03, -1.4076e-02,  1.2231e-02
  1.1400e-07, -3.9647e-03, -1.3156e-02,  1.2449e-02
  1.1500e-07, -3.9611e-03, -1.2227e-02,  1.2668e-02
  1.1600e-07, -3.8665e-03, -1.1299e-02,  1.2889e-02
  1.1700e-07, -3.6815e-03, -1.0378e-02,  1.3112e-02
  1.1800e-07, -3.4071e-03, -9.4754e-03,  1.3338e-02
  1.1900e-07, -3.0454e-03, -8.5981e-03,  1.3565e-02
  1.2000e-07, -2.5994e-03, -7.7548e-03,  1.3794e-02
  1.2100e-07, -2.0726e-03, -6.9533e-03,  1.4024e-02
  1.2200e-07, -1.4694e-03, -6.2011e-03,  1.4257e-02
  1.2300e-07, -7.9495e-04, -5.5054e-03,  1.4492e-02
  1.2400e-07, -5.4883e-05, -4.8727e-03,  1.4728e-02
  1.2500e-07,  7.4445e-04, -4.3090e-03,  1.4967e-02
  1.2600e-07,  1.5962e-03, -3.8197e-03,  1.5207e-02
  1.2700e-07,  2.4929e-03, -3.4093e-03,  1.5450e-02
  1.2800e-07,  3.4270e-03, -3.0819e-03,  1.5694e-02
  1.2900e-07,  4.3902e-03, -2.8407e-03,  1.5940e-02
  1.3000e-07,  5.3742e-03, -2.6880e-03,  1.6188e-02
  1.3100e-07,  6.3705e-03, -2.6254e-03,  1.6438e-02
  1.3200e-07,  7.3703e-03, -2.6537e-03,  1.6690e-02
  1.3300e-07,  8.3649e-03, -2.7728e-03,  1.6944e-02
  1.3400e-07,  9.3458e-03, -2.9818e-03,  1.7200e-02
  1.3500e-07,  1.0304e-02, -3.2790e-03,  1.7457e-02
  1.3600e-07,  1.1232e-02, -3.6618e-03,  1.7717e-02
  1.3700e-07,  1.2121e-02, -4.1268e-03,  1.7979e-02
  1.3800e-07,  1.2964e-02, -4.6701e-03,  1.8242e-02
  1.3900e-07,  1.3753e-02, -5.2868e-03,  1.8507e-02
  1.4000e-07,  1.4482e-02, -5.9715e-03,  1.8775e-02
  1.4100e-07,  1.5143e-02, -6.7180e-03,  1.9044e-02
  1.4200e-07,  1.5733e-02, -7.5197e-03,  1.9315e-02
  1.4300e-07,  1.6245e-02, -8.3694e-03,  1.9588e-02
  1.4400e-07,  1.6676e-02, -9.2595e-03,  1.9863e-02
  1.4500e-07,  1.7022e-02, -1.0182e-02,  2.0139e-02
  1.4600e-07,  1.7280e-02, -1.1129e-02,  2.0418e-02
  1.4700e-07,  1.7449e-02, -1.2091e-02,  2.0699e-02
  1.4800e-07,  1.7527e-02, -1.3061e-02,  2.0981e-02
  1.4900e-07,  1.7514e-02, -1.4028e-02,  2.1266e-02
  1.5000e-07,  1.7411e-02, -1.4986e-02,  2.1552e-02
  1.5100e-07,  1.7218e-02, -1.5924e-02,  2.1841e-02
  1.5200e-07,  1.6939e-02, -1.6835e-02,  2.2131e-02
  1.5300e-07,  1.6577e-02, -1.7711e-02,  2.2423e-02
  1.5400e-07,  1.6134e-02, -1.8543e-02,  2.2717e-02
  1.5500e-07,  1.5616e-02, -1.9324e-02,  2.3013e-02
  1.5600e-07,  1.5028e-02, -2.0048e-02,  2.3311e-02
  1.5700e-07,  1.4375e-02, -2.0707e-02,  2.3611e-02
  1.5800e-07,  1.3665e-02, -2.1296e-02,  2.3913e-02
  1.5900e-07,  1.2903e-02, -2.1809e-02,  2.4216e-02
  1.6000e-07,  1.2098e-02, -2.2243e-02,  2.4522e-02
  1.6100e-07,  1.1258e-02, -2.2593e-02,  2.4829e-02
  1.6200e-07,  1.0389e-02, -2.2857e-02,  2.5139e-02
  1.6300e-07,  9.5022e-03, -2.3031e-02,  2.5450e-02
  1.6400e-07,  8.6046e-03, -2.3116e-02,  2.5763e-02
  1.6500e-07,  7.7051e-03, -2.3109e-02,  2.6078e-02
  1.6600e-07,  6.8125e-03, -2.3011e-02,  2.6395e-02
  1.6700e-07,  5.9355e-03, -2.2824e-02,  2.6714e-02
  1.6800e-07,  5.0826e-03, -2.2550e-02,  2.7035e-02
  1.6900e-07,  4.2620e-03, -2.2190e-02,  2.7358e-02
  1.7000e-07,  3.4816e-03, -2.1749e-02,  2.7683e-02
  1.7100e-07,  2.7492e-03, -2.1230e-02,  2.8009e-02
  1.7200e-07,  2.0720e-03, -2.0639e-02,  2.8338e-02
  1.7300e-07,  1.4564e-03, -1.9981e-02,  2.8668e-02
  1.7400e-07,  9.0877e-04, -1.9263e-02,  2.9001e-02
  1.7500e-07,  4.3446e-04, -1.8491e-02,  2.9335e-02
  1.7600e-07,  3.8303e-05, -1.7673e-02,  2.9671e-02
  1.7700e-07, -2.7561e-04, -1.6815e-02,  3.0010e-02
  1.7800e-07, -5.0394e-04, -1.5927e-02,  3.0350e-02
  1.7900e-07, -6.4414e-04, -1.5016e-02,  3.0692e-02
  1.8000e-07, -6.9446e-04, -1.4092e-02,  3.1035e-02
  1.8100e-07, -6.5398e-04, -1.3162e-02,  3.1381e-02
  1.8200e-07, -5.2262e-04, -1.2236e-02,  3.1729e-02
  1.8300e-07, -3.0113e-04, -1.1322e-02,  3.2079e-02
  1.8400e-07,  8.9384e-06, -1.0428e-02,  3.2430e-02
  1.8500e-07,  4.0518e-04, -9.5635e-03,  3.2784e-02
  1.8600e-07,  8.8444e-04, -8.7362e-03,  3.3139e-02
  1.8700e-07,  1.4428e-03, -7.9538e-03,  3.3496e-02
  1.8800e-07,  2.0755e-03, -7.2237e-03,  3.3855e-02
  1.8900e-07,  2.7773e-03, -6.5528e-03,  3.4217e-02
  1.9000e-07,  3.5422e-03, -5.9474e-03,  3.4580e-02
  1.9100e-07,  4.3636e-03, -5.4133e-03,  3.4945e-02
  1.9200e-07,  5.2345e-03, -4.9554e-03,  3.5311e-02
  1.9300e-07,  6.1474e-03, -4.5783e-03,  3.5680e-02
  1.9400e-07,  7.0942e-03, -4.2855e-03,  3.6051e-02
  1.9500e-07,  8.0669e-03, -4.0799e-03,  3.6424e-02
  1.9600e-07,  9.0569e-03, -3.9636e-03,  3.6798e-02
  1.9700e-07,  1.0056e-02, -3.9378e-03,  3.7174e-02
  1.9800e-07,  1.1054e-02, -4.0030e-03,  3.7553e-02
  1.9900e-07,  1.2045e-02, -4.1587e-03,  3.7933e-02
  2.0000e-07,  1.3017e-02, -4.4037e-03,  3.8315e-02
  2.0100e-07,  1.3964e-02, -4.7359e-03,  3.8699e-02
  2.0200e-07,  1.4877e-02, -5.1525e-03,  3.9085e-02
  2.0300e-07,  1.5749e-02, -5.6498e-03,  3.9473e-02
  2.0400e-07,  1.6570e-02, -6.2235e-03,  3.9863e-02
  2.0500e-07,  1.7336e-02, -6.8685e-03,  4.0255e-02
  2.0600e-07,  1.8038e-02, -7.5790e-03,  4.0649e-02
  2.0700e-07,  1.8671e-02, -8.3487e-03,  4.1044e-02
  2.0800e-07,  1.9230e-02, -9.1707e-03,  4.1442e-02
  2.0900e-07,  1.9710e-02, -1.0038e-02,  4.1841e-02
  2.1000e-07,  2.0107e-02, -1.0942e-02,  4.2243e-02
  2.1100e-07,  2.0417e-02, -1.1875e-02,  4.2646e-02
  2.1200e-07,  2.0639e-02, -1.2830e-02,  4.3051e-02
  2.1300e-07,  2.0771e-02, -1.3796e-02,  4.3458e-02
  2.1400e-07,  2.0812e-02, -1.4766e-02,  4.3867e-02
  2.1500e-07,  2.0763e-02, -1.5730e-02,  4.4278e-02
  2.1600e-07,  2.0623e-02, -1.6681e-02,  4.4691e-02
  2.1700e-07,  2.0395e-02, -1.7609e-02,  4.5106e-02
  2.1800e-07,  2.0082e-02, -1.8507e-02,  4.5522e-02
  2.1900e-07,  1.9686e-02, -1.9366e-02,  4.5941e-02
  2.2000e-07,  1.9213e-02, -2.0178e-02,  4.6362e-02
  2.2100e-07,  1.8665e-02, -2.0937e-02,  4.6784e-02
  2.2200e-07,  1.8050e-02, -2.1635e-02,  4.7208e-02
  2.2300e-07,  1.7373e-02, -2.2266e-02,  4.7635e-02
  2.2400e-07,  1.6641e-02, -2.2825e-02,  4.8063e-02
  2.2500e-07,  1.5861e-02, -2.3307e-02,  4.8493e-02
  2.2600e-07,  1.5041e-02, -2.3707e-02,  4.8925e-02
  2.2700e-07,  1.4188e-02, -2.4023e-02,  4.9359e-02
  2.2800e-07,  1.3311e-02, -2.4250e-02,  4.9795e-02
  2.2900e-07,  1.2419e-02, -2.4388e-02,  5.0232e-02
  2.3000e-07,  1.1519e-02, -2.4436e-02,  5.0672e-02
  2.3100e-07,  1.0622e-02, -2.4392e-02,  5.1114e-02
  2.3200e-07,  9.7343e-03, -2.4258e-02,  5.1557e-02
  2.3300e-07,  8.8660e-03, -2.4035e-02,  5.2003e-02
  2.3400e-07,  8.0252e-03, -2.3726e-02,  5.2450e-02
  2.3500e-07,  7.2200e-03, -2.3333e-02,  5.2899e-02
  2.3600e-07,  6.4582e-03, -2.2859e-02,  5.3350e-02
  2.3700e-07,  5.7473e-03, -2.2311e-02,  5.3803e-02
  2.3800e-07,  5.0943e-03, -2.1692e-02,  5.4258e-02
  2.3900e-07,  4.5056e-03, -2.1009e-02,  5.4715e-02
  2.4000e-07,  3.9870e-03, -2.0268e-02,  5.5174e-02
  2.4100e-07,  3.5439e-03, -1.9476e-02,  5.5635e-02
  2.4200e-07,  3.1806e-03, -1.8641e-02,  5.6097e-02
  2.4300e-07,  2.9011e-03, -1.7770e-02,  5.6562e-02
  2.4400e-07,  2.7082e-03, -1.6872e-02,  5.7029e-02
  2.4500e-07,  2.6043e-03, -1.5955e-02,  5.7497e-02
  2.4600e-07,  2.5907e-03, -1.5027e-02,  5.7967e-02
  2.4700e-07,  2.6681e-03, -1.4098e-02,  5.8440e-02
  2.4800e-07,  2.8361e-03, -1.3175e-02,  5.8914e-02
  2.4900e-07,  3.0938e-03, -1.2268e-02,  5.9390e-02
  2.5000e-07,  3.4391e-03, -1.1385e-02,  5.9868e-02
  2.5100e-07,  3.8694e-03, -1.0535e-02,  6.0348e-02
  2.5200e-07,  4.3813e-03, -9.7250e-03,  6.0829e-02
  2.5300e-07,  4.9704e-03, -8.9630e-03,  6.1313e-02
  2.5400e-07,  5.6318e-03, -8.2561e-03,  6.1799e-02
  2.5500e-07,  6.3599e-03, -7.6110e-03,  6.2286e-02
  2.5600e-07,  7.1486e-03, -7.0338e-03,  6.2776e-02
  2.5700e-07,  7.9909e-03, -6.5300e-03,  6.3267e-02
  2.5800e-07,  8.8798e-03, -6.1044e-03,  6.3761e-02
  2.5900e-07,  9.8074e-03, -5.7611e-03,  6.4256e-02
  2.6000e-07,  1.0766e-02, -5.5034e-03,  6.4753e-02
  2.6100e-07,  1.1746e-02, -5.3338e-03,  6.5252e-02
  2.6200e-07,  1.2741e-02, -5.2541e-03,  6.5753e-02
  2.6300e-07,  1.3741e-02, -5.2652e-03,  6.6256e-02
  2.6400e-07,  1.4737e-02, -5.3672e-03,  6.6761e-02
  2.6500e-07,  1.5721e-02, -5.5593e-03,  6.7267e-02
  2.6600e-07,  1.6685e-02, -5.8399e-03,  6.7776e-02
  2.6700e-07,  1.7619e-02, -6.2068e-03,  6.8287e-02
  2.6800e-07,  1.8516e-02, -6.6566e-03,  6.8799e-02
  2.6900e-07,  1.9368e-02, -7.1854e-03,  6.9313e-02
  2.7000e-07,  2.0168e-02, -7.7886e-03,  6.9830e-02
  2.7100e-07,  2.0908e-02, -8.4609e-03,  7.0348e-02
  2.7200e-07,  2.1583e-02, -9.1962e-03,  7.0868e-02
  2.7300e-07,  2.2187e-02, -9.9880e-03,  7.1390e-02
  2.7400e-07,  2.2714e-02, -1.0829e-02,  7.1914e-02
  2.7500e-07,  2.3161e-02, -1.1712e-02,  7.2440e-02
  2.7600e-07,  2.3523e-02, -1.2629e-02,  7.2968e-02
  2.7700e-07,  2.3798e-02, -1.3572e-02,  7.3497e-02
  2.7800e-07,  2.3984e-02, -1.4532e-02,  7.4029e-02
  2.7900e-07,  2.4079e-02, -1.5501e-02,  7.4563e-02
  2.8000e-07,  2.4083e-02, -1.6470e-02,  7.5098e-02
  2.8100e-07,  2.3997e-02, -1.7430e-02,  7.5635e-02
  2.8200e-07,  2.3821e-02, -1.8372e-02,  7.6175e-02
  2.8300e-07,  2.3558e-02, -1.9289e-02,  7.6716e-02
  2.8400e-07,  2.3211e-02, -2.0172e-02,  7.7259e-02
  2.8500e-07,  2.2783e-02, -2.1013e-02,  7.7804e-02
  2.8600e-07,  2.2279e-02, -2.1804e-02,  7.8351e-02
  2.8700e-07,  2.1704e-02, -2.2539e-02,  7.8900e-02
  2.8800e-07,  2.1063e-02, -2.3211e-02,  7.9451e-02
  2.8900e-07,  2.0362e-02, -2.3814e-02,  8.0003e-02
  2.9000e-07,  1.9610e-02, -2.4342e-02,  8.0558e-02
  2.9100e-07,  1.8813e-02, -2.4791e-02,  8.1115e-02
  2.9200e-07,  1.7978e-02, -2.5158e-02,  8.1673e-02
  2.9300e-07,  1.7115e-02, -2.5438e-02,  8.2233e-02
  2.9400e-07,  1.6230e-02, -2.5629e-02,  8.2796e-02
  2.9500e-07,  1.5334e-02, -2.5730e-02,  8.3360e-02
  2.9600e-07,  1.4434e-02, -2.5741e-02,  8.3926e-02
  2.9700e-07,  1.3540e-02, -2.5661e-02,  8.4494e-02
  2.9800e-07,  1.2659e-02, -2.5490e-02,  8.5064e-02
  2.9900e-07,  1.1801e-02, -2.5232e-02,  8.5636e-02
  3.0000e-07,  1.0974e-02, -2.4888e-02,  8.6209e-02
  3.0100e-07,  1.0185e-02, -2.4462e-02,  8.6785e-02
  3.0200e-07,  9.4431e-03, -2.3958e-02,  8.7363e-02
  3.0300e-07,  8.7549e-03, -2.3380e-02,  8.7942e-02
  3.0400e-07,  8.1272e-03, -2.2734e-02,  8.8524e-02
  3.0500e-07,  7.5663e-03, -2.2027e-02,  8.9107e-02
  3.0600e-07,  7.0777e-03, -2.1265e-02,  8.9692e-02
  3.0700e-07,  6.6665e-03, -2.0454e-02,  9.0280e-02
  3.0800e-07,  6.3367e-03, -1.9604e-02,  9.0869e-02
  3.0900e-07,  6.0920e-03, -1.8721e-02,  9.1460e-02
  3.1000e-07,  5.9350e-03, -1.7814e-02,  9.2053e-02
  3.1100e-07,  5.8676e-03, -1.6891e-02,  9.2647e-02
  3.1200e-07,  5.8908e-03, -1.5962e-02,  9.3244e-02
  3.1300e-07,  6.0051e-03, -1.5034e-02,  9.3843e-02
  3.1400e-07,  6.2096e-03, -1.4117e-02,  9.4443e-02
  3.1500e-07,  6.5031e-03, -1.3219e-02,  9.5046e-02
  3.1600e-07,  6.8833e-03, -1.2348e-02,  9.5650e-02
  3.1700e-07,  7.3471e-03, -1.1513e-02,  9.6257e-02
  3.1800e-07,  7.8908e-03, -1.0722e-02,  9.6865e-02
  3.1900e-07,  8.5099e-03, -9.9812e-03,  9.7475e-02
  3.2000e-07,  9.1991e-03, -9.2986e-03,  9.8087e-02
  3.2100e-07,  9.9525e-03, -8.6804e-03,  9.8701e-02
  3.2200e-07,  1.0764e-02, -8.1323e-03,  9.9317e-02
  3.2300e-07,  1.1626e-02, -7.6597e-03,  9.9935e-02
  3.2400e-07,  1.2531e-02, -7.2670e-03,  1.0055e-01
  3.2500e-07,  1.3472e-02, -6.9580e-03,  1.0118e-01
  3.2600e-07,  1.4441e-02, -6.7358e-03,  1.0180e-01
  3.2700e-07,  1.5428e-02, -6.6025e-03,  1.0243e-01
  3.2800e-07,  1.6426e-02, -6.5595e-03,  1.0305e-01
  3.2900e-07,  1.7425e-02, -6.6075e-03,  1.0368e-01
  3.3000e-07,  1.8418e-02, -6.7462e-03,  1.0431e-01
  3.3100e-07,  1.9395e-02, -6.9744e-03,  1.0495e-01
  3.3200e-07,  2.0347e-02, -7.2903e-03,  1.0558e-01
  3.3300e-07,  2.1267e-02, -7.6912e-03,  1.0622e-01
  3.3400e-07,  2.2147e-02, -8.1736e-03,  1.0686e-01
  3.3500e-07,  2.2979e-02, -8.7332e-03,  1.0750e-01
  3.3600e-07,  2.3755e-02, -9.3651e-03,  1.0814e-01
  3.3700e-07,  2.4470e-02, -1.0064e-02,  1.0879e-01
  3.3800e-07,  2.5116e-02, -1.0823e-02,  1.0943e-01
  3.3900e-07,  2.5690e-02, -1.1635e-02,  1.1008e-01
  3.4000e-07,  2.6185e-02, -1.2495e-02,  1.1073e-01
  3.4100e-07,  2.6598e-02, -1.3392e-02,  1.1138e-01
  3.4200e-07,  2.6925e-02, -1.4321e-02,  1.1204e-01
  3.4300e-07,  2.7164e-02, -1.5272e-02,  1.1269e-01
  3.4400e-07,  2.7313e-02, -1.6236e-02,  1.1335e-01
  3.4500e-07,  2.7371e-02, -1.7206e-02,  1.1401e-01
  3.4600e-07,  2.7338e-02, -1.8172e-02,  1.1467e-01
  3.4700e-07,  2.7216e-02, -1.9127e-02,  1.1534e-01
  3.4800e-07,  2.7004e-02, -2.0060e-02,  1.1600e-01
  3.4900e-07,  2.6707e-02, -2.0964e-02,  1.1667e-01
  3.5000e-07,  2.6327e-02, -2.1831e-02,  1.1734e-01
  3.5100e-07,  2.5867e-02, -2.2652e-02,  1.1801e-01
  3.5200e-07,  2.5334e-02, -2.3422e-02,  1.1869e-01
  3.5300e-07,  2.4731e-02, -2.4132e-02,  1.1936e-01
  3.5400e-07,  2.4065e-02, -2.4776e-02,  1.2004e-01
  3.5500e-07,  2.3343e-02, -2.5349e-02,  1.2072e-01
  3.5600e-07,  2.2572e-02, -2.5846e-02,  1.2140e-01
  3.5700e-07,  2.1758e-02, -2.6262e-02,  1.2208e-01
  3.5800e-07,  2.0911e-02, -2.6594e-02,  1.2277e-01
  3.5900e-07,  2.0038e-02, -2.6838e-02,  1.2345e-01
  3.6000e-07,  1.9148e-02, -2.6993e-02,  1.2414e-01
  3.6100e-07,  1.8249e-02, -2.7058e-02,  1.2483e-01
  3.6200e-07,  1.7350e-02, -2.7031e-02,  1.2552e-01
  3.6300e-07,  1.6460e-02, -2.6914e-02,  1.2622e-01
  3.6400e-07,  1.5588e-02, -2.6708e-02,  1.2692e-01
  3.6500e-07,  1.4741e-02, -2.6415e-02,  1.2761e-01
  3.6600e-07,  1.3929e-02, -2.6037e-02,  1.2831e-01
  3.6700e-07,  1.3158e-02, -2.5578e-02,  1.2902e-01
  3.6800e-07,  1.2437e-02, -2.5044e-02,  1.2972e-01
  3.6900e-07,  1.1772e-02, -2.4438e-02,  1.3043e-01
  3.7000e-07,  1.1171e-02, -2.3767e-02,  1.3113e-01
  3.7100e-07,  1.0639e-02, -2.3036e-02,  1.3184e-01
  3.7200e-07,  1.0181e-02, -2.2253e-02,  1.3256e-01
  3.7300e-07,  9.8024e-03, -2.1426e-02,  1.3327e-01
  3.7400e-07,  9.5068e-03, -2.0561e-02,  1.3398e-01
  3.7500e-07,  9.2974e-03, -1.9667e-02,  1.3470e-01
  3.7600e-07,  9.1765e-03, -1.8753e-02,  1.3542e-01
  3.7700e-07,  9.1458e-03, -1.7827e-02,  1.3614e-01
  3.7800e-07,  9.2059e-03, -1.6897e-02,  1.3687e-01
  3.7900e-07,  9.3569e-03, -1.5972e-02,  1.3759e-01
  3.8000e-07,  9.5977e-03, -1.5062e-02,  1.3832e-01
  3.8100e-07,  9.9267e-03, -1.4174e-02,  1.3905e-01
  3.8200e-07,  1.0341e-02, -1.3317e-02,  1.3978e-01
  3.8300e-07,  1.0838e-02, -1.2498e-02,  1.4051e-01
  3.8400e-07,  1.1413e-02, -1.1727e-02,  1.4125e-01
  3.8500e-07,  1.2061e-02, -1.1009e-02,  1.4198e-01
  3.8600e-07,  1.2777e-02, -1.0352e-02,  1.4272e-01
  3.8700e-07,  1.3555e-02, -9.7613e-03,  1.4346e-01
